campaign_id,location,device,CTR,CPC,CPM,ConversionRate,ROI
CAMP_1017,India,Tablet,0.1077,0.9454,101.7700,0.0890,0.9898
CAMP_1041,USA,Desktop,0.0933,1.0033,93.5610,0.0995,1.0701
CAMP_1099,Germany,Mobile,0.0937,1.0873,101.9080,0.1020,0.9997
CAMP_1033,USA,Tablet,0.0967,1.0024,96.9770,0.0975,0.9548
CAMP_1030,Canada,Mobile,0.0854,1.0243,87.4710,0.1074,1.1739
CAMP_1005,Canada,Mobile,0.0890,1.0609,94.3720,0.1140,1.0434
CAMP_1011,UK,Desktop,0.0980,0.9761,95.6140,0.0955,1.0586
CAMP_1045,Canada,Desktop,0.0973,1.0563,102.7600,0.1029,0.8517
CAMP_1063,India,Desktop,0.0929,1.0359,96.2070,0.1041,0.9653
CAMP_1053,USA,Desktop,0.0967,1.0692,103.3410,0.1006,0.9244
CAMP_1064,Canada,Mobile,0.1037,1.0193,105.7020,0.0992,1.1081
CAMP_1035,USA,Tablet,0.0917,1.1453,104.9910,0.1025,0.9663
CAMP_1028,Germany,Desktop,0.0940,0.9837,92.4180,0.0977,1.1636
CAMP_1010,UK,Mobile,0.0886,1.0704,94.8280,0.1048,1.0175
CAMP_1010,India,Mobile,0.0953,1.0639,101.3810,0.1035,0.9323
CAMP_1035,Australia,Desktop,0.1026,0.9752,100.0130,0.0932,1.1166
CAMP_1058,India,Desktop,0.1012,0.9417,95.2510,0.0923,1.1223
CAMP_1098,UK,Mobile,0.0962,1.0809,104.0220,0.1078,0.9670
CAMP_1097,USA,Tablet,0.0922,1.0293,94.9210,0.1028,0.9926
CAMP_1054,Germany,Tablet,0.0873,1.0797,94.2610,0.1067,1.0422
CAMP_1023,Germany,Tablet,0.0946,1.0745,101.6910,0.0993,0.9482
CAMP_1068,India,Mobile,0.0960,1.0923,104.8180,0.1009,0.9502
CAMP_1055,Germany,Mobile,0.0974,1.0571,103.0020,0.1014,1.0406
CAMP_1032,UK,Mobile,0.0962,0.9869,94.9160,0.1011,1.1258
CAMP_1019,Germany,Mobile,0.0955,1.0336,98.7290,0.1015,1.0348
CAMP_1082,Germany,Tablet,0.1031,1.0389,107.1480,0.1055,0.9614
CAMP_1061,India,Tablet,0.0953,1.0562,100.6370,0.1118,1.0653
CAMP_1097,India,Desktop,0.0981,0.9698,95.1510,0.0978,1.1582
CAMP_1072,USA,Desktop,0.0970,1.0116,98.0860,0.1010,0.9267
CAMP_1072,India,Desktop,0.1046,0.9784,102.3010,0.0943,0.9694
CAMP_1072,Germany,Mobile,0.0981,0.9694,95.0800,0.0884,0.9912
CAMP_1042,Australia,Mobile,0.0967,0.9605,92.8640,0.1088,1.1554
CAMP_1041,India,Mobile,0.0968,1.0681,103.3850,0.1042,1.0027
CAMP_1024,Australia,Mobile,0.0957,1.0503,100.5340,0.0959,0.8611
CAMP_1038,UK,Desktop,0.0903,1.0159,91.7370,0.1027,1.0773
CAMP_1034,Canada,Desktop,0.0943,1.0174,95.9550,0.1058,1.0167
CAMP_1002,Canada,Mobile,0.0967,0.9427,91.1890,0.0906,1.0272
CAMP_1093,Australia,Desktop,0.0980,0.9761,95.6800,0.0941,1.1714
CAMP_1011,Germany,Tablet,0.1000,0.9872,98.7640,0.1046,1.0165
CAMP_1018,Australia,Mobile,0.1017,1.0471,106.5060,0.0999,1.0653
CAMP_1043,Australia,Mobile,0.0943,0.9796,92.3790,0.1008,1.0332
CAMP_1060,USA,Desktop,0.0968,1.0560,102.2400,0.0996,0.9654
CAMP_1073,USA,Tablet,0.0932,1.0163,94.6680,0.0934,1.0360
CAMP_1046,USA,Desktop,0.0919,1.0268,94.3860,0.0968,1.0809
CAMP_1061,Australia,Mobile,0.0951,1.0485,99.7510,0.0971,0.9384
CAMP_1079,Germany,Mobile,0.1097,1.0070,110.4620,0.1030,1.0138
CAMP_1069,Canada,Tablet,0.0875,1.1222,98.2310,0.1009,0.9647
CAMP_1081,India,Desktop,0.1004,1.0816,108.5990,0.0996,0.8972
CAMP_1088,Australia,Mobile,0.0937,1.0210,95.6750,0.1082,0.9679
CAMP_1014,UK,Tablet,0.0913,1.0544,96.2350,0.1055,0.9510
CAMP_1025,India,Desktop,0.0974,0.9933,96.7960,0.0910,0.9405
CAMP_1046,UK,Mobile,0.0910,1.0704,97.4230,0.1050,1.0489
CAMP_1015,Australia,Tablet,0.0910,1.0233,93.0730,0.1008,1.0398
CAMP_1070,UK,Mobile,0.0946,1.0568,99.9680,0.1060,0.9896
CAMP_1022,India,Mobile,0.0955,1.0724,102.4170,0.0959,0.9235
CAMP_1047,Germany,Tablet,0.0908,1.1172,101.4140,0.0997,0.8983
CAMP_1071,USA,Tablet,0.0953,1.0653,101.5050,0.1042,1.0635
CAMP_1092,UK,Desktop,0.0927,0.9779,90.6700,0.1033,1.1341
CAMP_1081,Canada,Tablet,0.0973,1.0269,99.8890,0.1063,0.9293
CAMP_1094,USA,Desktop,0.0974,1.0095,98.2800,0.0902,0.9743
CAMP_1038,Australia,Desktop,0.0956,1.0076,96.3400,0.0986,1.0440
CAMP_1017,Canada,Tablet,0.0991,1.0608,105.1090,0.0985,1.0311
CAMP_1058,UK,Mobile,0.0949,0.9976,94.6380,0.1066,1.0475
CAMP_1030,UK,Tablet,0.0917,1.0723,98.3740,0.1001,0.8967
CAMP_1023,India,Tablet,0.0984,1.0809,106.3850,0.0981,1.0679
CAMP_1002,India,Desktop,0.0913,1.0535,96.1480,0.0963,1.0793
CAMP_1036,UK,Mobile,0.0914,1.0930,99.9430,0.1044,1.0921
CAMP_1042,Germany,Mobile,0.0967,1.0299,99.6130,0.0979,1.0791
CAMP_1038,USA,Desktop,0.0982,1.0777,105.8770,0.1046,1.0299
CAMP_1014,Australia,Tablet,0.0861,1.0436,89.8800,0.1056,1.0987
CAMP_1092,USA,Desktop,0.0923,1.1120,102.6790,0.1057,0.8622
CAMP_1041,UK,Tablet,0.0976,0.9861,96.2880,0.0938,0.9071
CAMP_1054,Australia,Tablet,0.1018,0.9308,94.7600,0.0893,1.0935
CAMP_1098,India,Desktop,0.1016,0.9937,100.9440,0.0987,0.8482
CAMP_1041,USA,Mobile,0.0919,1.1346,104.2970,0.1047,0.9230
CAMP_1012,India,Tablet,0.0961,1.0207,98.1220,0.0984,0.9281
CAMP_1012,Canada,Desktop,0.0935,1.0748,100.4650,0.1038,1.0794
CAMP_1017,Germany,Mobile,0.0986,1.0107,99.6180,0.1014,0.9093
CAMP_1028,UK,Mobile,0.0942,1.1325,106.6350,0.1037,0.8640
CAMP_1092,India,Mobile,0.0897,1.0974,98.4770,0.1023,1.0596
CAMP_1056,Germany,Desktop,0.1033,1.0034,103.6170,0.1047,1.0175
CAMP_1015,India,Tablet,0.0935,1.1126,103.9870,0.1057,0.9873
CAMP_1009,Canada,Tablet,0.0890,1.1036,98.1830,0.1105,0.9783
CAMP_1083,India,Desktop,0.0939,1.0396,97.6490,0.0975,0.9538
CAMP_1048,Australia,Mobile,0.0904,1.0218,92.3320,0.1043,1.0564
CAMP_1044,USA,Tablet,0.0891,1.0489,93.4860,0.0978,1.0213
CAMP_1013,UK,Tablet,0.1021,1.0028,102.3540,0.1033,0.9658
CAMP_1067,India,Tablet,0.0962,1.0416,100.2140,0.0997,0.9390
CAMP_1047,USA,Tablet,0.0978,1.0259,100.3640,0.1025,0.9264
CAMP_1064,India,Mobile,0.0955,1.1090,105.9050,0.1033,0.9522
CAMP_1052,UK,Tablet,0.1010,0.9259,93.5100,0.0969,1.0958
CAMP_1072,Germany,Desktop,0.0997,1.0370,103.3580,0.0992,0.9019
CAMP_1048,India,Mobile,0.0961,1.0651,102.3440,0.1006,0.9656
CAMP_1058,Australia,Desktop,0.1029,1.0018,103.0720,0.0987,0.8537
CAMP_1069,USA,Desktop,0.0897,1.1774,105.5980,0.1072,0.9030
CAMP_1055,Canada,Tablet,0.0980,0.9610,94.1710,0.0973,0.9074
CAMP_1062,Australia,Mobile,0.0940,1.0105,95.0060,0.0978,1.1531
CAMP_1045,India,Desktop,0.0943,0.9024,85.1250,0.1002,1.2140
CAMP_1087,UK,Desktop,0.0908,1.0910,99.0170,0.1014,0.9558
CAMP_1076,Australia,Tablet,0.0911,0.9989,90.9670,0.0943,0.9712
CAMP_1097,UK,Mobile,0.0980,1.0286,100.7630,0.0962,0.9405
CAMP_1051,Germany,Mobile,0.1043,1.0211,106.5160,0.0955,0.8699
CAMP_1019,Germany,Desktop,0.0912,1.0351,94.4280,0.1078,1.1595
CAMP_1053,USA,Tablet,0.1055,0.9135,96.3680,0.0927,0.9289
CAMP_1097,India,Mobile,0.0971,1.0292,99.9550,0.1065,1.0219
CAMP_1089,USA,Mobile,0.1051,1.0358,108.8960,0.0982,0.8264
CAMP_1040,USA,Mobile,0.0943,1.0220,96.4190,0.0989,1.0685
CAMP_1004,Australia,Tablet,0.1066,0.9893,105.4390,0.0857,0.9538
CAMP_1019,Australia,Mobile,0.0975,1.0191,99.3800,0.0994,1.0432
CAMP_1081,UK,Mobile,0.0975,1.0655,103.8700,0.1003,0.9594
CAMP_1016,USA,Mobile,0.0941,1.0080,94.8630,0.1007,1.0852
CAMP_1012,Germany,Tablet,0.0915,1.0215,93.4570,0.1036,1.0021
CAMP_1013,Germany,Mobile,0.1009,1.0066,101.6060,0.0997,0.9988
CAMP_1010,India,Desktop,0.1092,0.9622,105.0540,0.0934,1.1118
CAMP_1055,Germany,Desktop,0.0927,1.0061,93.2180,0.0961,1.0511
CAMP_1008,UK,Mobile,0.0886,1.0361,91.8410,0.0992,1.0613
CAMP_1004,India,Tablet,0.0936,1.0353,96.9430,0.1016,0.9923
CAMP_1078,USA,Desktop,0.0955,0.9731,92.9280,0.0910,1.0189
CAMP_1047,Canada,Desktop,0.0920,1.1012,101.2650,0.1010,0.9274
CAMP_1017,Canada,Mobile,0.0983,0.9827,96.6440,0.0943,1.0546
CAMP_1059,UK,Tablet,0.0928,1.0631,98.7060,0.0977,1.0348
CAMP_1068,USA,Mobile,0.0991,1.0236,101.4510,0.1019,1.0056
CAMP_1076,USA,Desktop,0.0981,0.9465,92.8160,0.0993,1.1010
CAMP_1044,India,Desktop,0.0971,1.0228,99.3340,0.0993,0.9226
CAMP_1092,USA,Tablet,0.0948,1.0077,95.5620,0.1007,1.0846
CAMP_1057,Germany,Mobile,0.0935,1.0381,97.0310,0.0962,1.0599
CAMP_1055,Germany,Tablet,0.1008,1.0338,104.2020,0.1005,1.0736
CAMP_1097,UK,Tablet,0.0901,1.0521,94.8280,0.0986,0.8803
CAMP_1039,UK,Tablet,0.0947,1.0616,100.5390,0.1095,0.9822
CAMP_1090,India,Tablet,0.0953,1.0009,95.4070,0.1035,1.0309
CAMP_1076,Canada,Desktop,0.0965,0.9789,94.4500,0.0964,1.0622
CAMP_1005,Australia,Mobile,0.0960,1.0503,100.7890,0.1036,1.0052
CAMP_1079,Australia,Desktop,0.0914,1.1077,101.2190,0.1119,0.9672
CAMP_1039,USA,Desktop,0.0940,1.0471,98.4550,0.1014,1.0912
CAMP_1096,Canada,Mobile,0.0909,1.0478,95.2700,0.1049,1.0464
CAMP_1040,Australia,Mobile,0.0926,1.0508,97.3440,0.1040,0.8986
CAMP_1088,UK,Desktop,0.0866,1.1309,97.9530,0.1106,0.9825
CAMP_1059,India,Tablet,0.0965,1.0205,98.4560,0.0945,0.8717
CAMP_1030,Australia,Tablet,0.0933,1.0407,97.0430,0.1005,0.8885
CAMP_1009,USA,Tablet,0.0981,1.1108,108.9910,0.1012,0.8120
CAMP_1052,Australia,Mobile,0.0959,1.0341,99.1250,0.1003,1.0742
CAMP_1038,Germany,Tablet,0.1012,0.9849,99.6680,0.0915,0.9989
CAMP_1030,Australia,Desktop,0.0882,1.0325,91.0940,0.0951,1.0126
CAMP_1081,Australia,Mobile,0.0866,1.1384,98.5890,0.1085,0.9976
CAMP_1077,Canada,Tablet,0.0980,1.0432,102.1940,0.1011,0.9819
CAMP_1065,Canada,Desktop,0.1016,0.9663,98.1660,0.0922,1.0268
CAMP_1094,Germany,Desktop,0.0973,1.0001,97.3400,0.1005,0.9052
CAMP_1087,USA,Mobile,0.0857,1.0994,94.2670,0.1097,1.1019
CAMP_1082,Australia,Mobile,0.0970,1.0561,102.4110,0.1001,0.8417
CAMP_1029,India,Desktop,0.0911,1.0664,97.1970,0.1062,1.0396
CAMP_1070,UK,Tablet,0.0935,1.0581,98.9790,0.1052,1.0213
CAMP_1062,USA,Tablet,0.0951,0.9643,91.6990,0.1031,1.0954
CAMP_1027,UK,Tablet,0.0989,0.9647,95.3650,0.0935,1.1185
CAMP_1092,Germany,Tablet,0.0976,0.9882,96.4650,0.0919,1.0064
CAMP_1021,Australia,Tablet,0.0971,0.9989,97.0250,0.0980,0.8553
CAMP_1067,Australia,Mobile,0.0995,1.0112,100.6010,0.0926,0.9998
CAMP_1019,Germany,Tablet,0.1009,1.0028,101.1860,0.0949,0.8940
CAMP_1099,USA,Desktop,0.0961,1.0764,103.4450,0.1091,1.0451
CAMP_1009,USA,Desktop,0.0968,1.0305,99.7000,0.0905,0.8963
CAMP_1089,USA,Tablet,0.0937,1.0426,97.7430,0.1040,1.0643
CAMP_1049,UK,Mobile,0.0923,1.0239,94.4800,0.0955,0.8296
CAMP_1013,USA,Desktop,0.1007,1.0277,103.4720,0.0876,0.9797
CAMP_1075,Australia,Mobile,0.0958,1.0183,97.5320,0.1030,1.0416
CAMP_1028,Australia,Tablet,0.0924,0.9725,89.8840,0.1042,1.1534
CAMP_1031,USA,Desktop,0.0976,1.0194,99.4910,0.0991,1.0432
CAMP_1086,USA,Mobile,0.0981,1.0379,101.7910,0.0995,0.9422
CAMP_1028,USA,Mobile,0.0899,1.0492,94.3030,0.1075,1.1406
CAMP_1003,USA,Desktop,0.0915,1.0818,98.9790,0.0958,0.9314
CAMP_1080,Germany,Mobile,0.0968,1.0191,98.6390,0.1085,1.1480
CAMP_1098,Australia,Mobile,0.1029,0.8916,91.7400,0.0934,1.1805
CAMP_1074,Germany,Desktop,0.0982,0.9642,94.6610,0.0924,0.9983
CAMP_1077,Germany,Mobile,0.1000,0.9818,98.1750,0.0944,0.9995
CAMP_1021,Germany,Desktop,0.1016,1.0076,102.3730,0.0963,1.0082
CAMP_1080,USA,Desktop,0.0988,0.9970,98.5040,0.0953,0.9400
CAMP_1079,India,Mobile,0.1061,0.9413,99.8630,0.0913,0.9858
CAMP_1083,Canada,Desktop,0.0951,1.0227,97.2790,0.1007,1.0962
CAMP_1068,Germany,Tablet,0.0914,1.1427,104.4620,0.1049,0.9008
CAMP_1014,Canada,Mobile,0.1107,0.9686,107.1970,0.0975,1.1173
CAMP_1060,Canada,Tablet,0.0907,1.1266,102.2400,0.1114,0.9757
CAMP_1011,UK,Mobile,0.0909,1.1307,102.7240,0.1060,0.9611
CAMP_1017,USA,Mobile,0.0953,1.0119,96.4110,0.0974,0.9249
CAMP_1079,Canada,Mobile,0.0999,1.0933,109.1750,0.1040,0.8222
CAMP_1007,India,Mobile,0.0944,1.0261,96.8670,0.1011,0.9465
CAMP_1049,USA,Desktop,0.0915,0.9939,90.9400,0.0994,1.1383
CAMP_1070,USA,Tablet,0.0952,1.0917,103.9480,0.0996,0.8690
CAMP_1002,Germany,Tablet,0.0976,1.0334,100.8540,0.0959,0.9856
CAMP_1092,Canada,Tablet,0.0927,1.0552,97.8130,0.1046,1.0414
CAMP_1063,Germany,Tablet,0.0882,1.0428,91.9590,0.1050,0.9501
CAMP_1077,Germany,Desktop,0.0961,1.1482,110.2980,0.1062,0.8221
CAMP_1016,Canada,Desktop,0.0976,1.0009,97.7320,0.0988,1.0081
CAMP_1099,UK,Desktop,0.0940,1.0520,98.9140,0.1061,0.9159
CAMP_1008,Australia,Tablet,0.1000,0.9875,98.7890,0.1055,1.0305
CAMP_1037,UK,Tablet,0.1007,1.0423,104.9460,0.1038,0.8838
CAMP_1047,India,Desktop,0.0922,1.0198,93.9830,0.1044,1.1499
CAMP_1080,Canada,Tablet,0.0913,0.9940,90.7360,0.0942,1.0911
CAMP_1071,India,Mobile,0.0873,1.0032,87.5430,0.0994,0.9548
CAMP_1093,UK,Tablet,0.0960,1.0625,101.9560,0.1065,1.0511
CAMP_1063,UK,Mobile,0.0925,0.9992,92.4530,0.0993,1.1991
CAMP_1094,Canada,Desktop,0.0973,1.0393,101.1110,0.0989,0.9440
CAMP_1031,India,Tablet,0.0951,1.0947,104.0530,0.0992,0.9922
CAMP_1010,Canada,Mobile,0.1038,1.0413,108.0370,0.0963,0.9708
CAMP_1010,Australia,Desktop,0.1016,0.9836,99.9210,0.0990,1.1092
CAMP_1045,USA,Tablet,0.0909,1.0615,96.4960,0.1032,0.9640
CAMP_1078,USA,Mobile,0.0990,1.0002,99.0310,0.0954,0.8288
CAMP_1079,UK,Desktop,0.0969,0.9979,96.6740,0.0948,1.0398
CAMP_1053,India,Tablet,0.0830,1.0587,87.8550,0.1092,1.2105
CAMP_1085,USA,Mobile,0.0959,1.0719,102.7810,0.0907,0.9458
CAMP_1019,USA,Mobile,0.0998,1.0019,100.0050,0.1050,1.0249
CAMP_1073,USA,Mobile,0.0919,1.0294,94.5890,0.1088,1.0512
CAMP_1001,India,Tablet,0.0987,0.9250,91.3190,0.0971,1.2463
CAMP_1076,Australia,Desktop,0.0971,0.9647,93.7070,0.0917,1.0554
CAMP_1029,India,Mobile,0.1011,1.0255,103.6310,0.1009,0.9835
CAMP_1076,USA,Tablet,0.0905,1.1448,103.5840,0.1058,0.9087
CAMP_1065,Germany,Mobile,0.1003,0.9808,98.3550,0.0975,1.0467
CAMP_1045,USA,Mobile,0.1022,1.0262,104.8920,0.0996,0.8722
CAMP_1014,India,Tablet,0.0940,1.0153,95.4070,0.1055,1.0434
CAMP_1097,USA,Desktop,0.0985,1.0864,106.9920,0.1028,0.9943
CAMP_1043,Canada,Tablet,0.0862,1.1037,95.1660,0.0987,0.9406
CAMP_1066,Canada,Desktop,0.1035,0.9629,99.6420,0.0933,1.0184
CAMP_1005,Australia,Tablet,0.0977,0.9323,91.0680,0.0969,1.0981
CAMP_1094,Canada,Tablet,0.1055,0.9461,99.8380,0.1012,1.1866
CAMP_1031,USA,Mobile,0.0889,1.1269,100.1440,0.1003,0.9042
CAMP_1040,UK,Mobile,0.0945,1.0676,100.8530,0.1043,1.0448
CAMP_1075,UK,Desktop,0.0893,1.0116,90.3340,0.1031,1.0249
CAMP_1049,India,Mobile,0.0948,1.0582,100.2710,0.0969,0.8318
CAMP_1021,India,Mobile,0.0928,0.9718,90.2180,0.1042,1.0431
CAMP_1025,Germany,Tablet,0.0910,1.0558,96.1240,0.0987,0.9787
CAMP_1040,Canada,Tablet,0.0968,0.9926,96.1300,0.0969,1.0053
CAMP_1059,Canada,Tablet,0.1020,0.9990,101.9380,0.0895,0.9573
CAMP_1074,India,Tablet,0.1053,1.0138,106.7370,0.1019,1.0200
CAMP_1011,India,Desktop,0.0973,1.0098,98.2490,0.1081,1.0320
CAMP_1024,Australia,Desktop,0.0949,1.0624,100.8520,0.0948,0.9140
CAMP_1044,Germany,Mobile,0.0962,1.0559,101.5500,0.0933,0.9778
CAMP_1018,UK,Mobile,0.0961,1.0856,104.2780,0.1016,0.9560
CAMP_1092,UK,Tablet,0.0939,1.0444,98.0260,0.1118,1.0850
CAMP_1054,Australia,Mobile,0.0973,1.0301,100.2300,0.0987,0.9999
CAMP_1043,Germany,Desktop,0.1028,1.0355,106.4730,0.0981,0.8935
CAMP_1082,Canada,Mobile,0.0970,1.0145,98.4480,0.0964,0.9252
CAMP_1073,USA,Desktop,0.0945,1.0222,96.6330,0.0955,0.9999
CAMP_1062,Germany,Desktop,0.0923,1.0948,101.0650,0.1104,1.0197
CAMP_1096,USA,Desktop,0.0978,1.0164,99.4030,0.0975,1.0636
CAMP_1060,USA,Mobile,0.0990,1.0061,99.6460,0.0980,1.0995
CAMP_1003,India,Tablet,0.0948,1.0711,101.4970,0.1030,0.8406
CAMP_1019,Australia,Desktop,0.0934,1.0573,98.7760,0.1080,0.8571
CAMP_1023,Canada,Tablet,0.0948,1.0240,97.0820,0.0998,1.0447
CAMP_1050,USA,Desktop,0.0950,1.0054,95.5580,0.1057,1.0378
CAMP_1035,USA,Mobile,0.0962,1.0475,100.7140,0.0991,0.9137
CAMP_1097,Germany,Desktop,0.0917,1.0485,96.1580,0.1006,0.8467
CAMP_1005,Canada,Tablet,0.1027,0.9503,97.5620,0.0945,1.1082
CAMP_1011,USA,Mobile,0.0975,0.9877,96.3050,0.1105,1.2006
CAMP_1039,India,Desktop,0.0912,1.0907,99.4900,0.1017,0.7570
CAMP_1020,Australia,Tablet,0.1076,1.0697,115.1060,0.0974,0.9484
CAMP_1041,UK,Mobile,0.1065,0.9436,100.5270,0.0973,1.0592
CAMP_1001,India,Mobile,0.0994,0.9408,93.5420,0.0944,1.1777
CAMP_1068,Australia,Desktop,0.0909,1.0326,93.9130,0.0961,1.0649
CAMP_1040,India,Tablet,0.0935,1.0862,101.5980,0.0976,0.9801
CAMP_1013,India,Desktop,0.0949,1.0084,95.6640,0.0920,0.9342
CAMP_1088,UK,Tablet,0.0934,1.0424,97.3210,0.1000,1.0090
CAMP_1083,Germany,Tablet,0.0956,1.0356,99.0500,0.0970,1.0562
CAMP_1069,India,Mobile,0.0955,1.1085,105.8510,0.1030,0.9923
CAMP_1034,UK,Tablet,0.0918,1.0670,97.9920,0.1019,1.1348
CAMP_1064,India,Desktop,0.0941,1.0227,96.2840,0.0984,1.1245
CAMP_1035,Canada,Mobile,0.0997,0.9770,97.3950,0.1006,1.0751
CAMP_1044,India,Tablet,0.0963,1.0585,101.9730,0.1038,0.9574
CAMP_1013,Australia,Tablet,0.1124,0.8978,100.9150,0.0936,1.2205
CAMP_1009,Germany,Desktop,0.0881,1.0241,90.1750,0.1041,0.9635
CAMP_1075,India,Desktop,0.0986,1.0499,103.4800,0.1037,0.9914
CAMP_1056,Australia,Desktop,0.0980,1.0777,105.6080,0.0983,0.9078
CAMP_1083,UK,Mobile,0.0966,1.0296,99.4820,0.1044,0.9405
CAMP_1036,Germany,Tablet,0.0939,1.0531,98.9070,0.0989,1.0258
CAMP_1046,Germany,Mobile,0.0969,1.0150,98.3170,0.0987,1.0097
CAMP_1048,UK,Mobile,0.0979,1.1120,108.8120,0.1001,0.9003
CAMP_1043,Australia,Tablet,0.1006,0.9818,98.7850,0.0915,0.9053
CAMP_1027,Germany,Desktop,0.0961,1.0363,99.6220,0.1008,0.9373
CAMP_1005,India,Desktop,0.1004,1.0001,100.3750,0.1025,0.9265
CAMP_1036,USA,Mobile,0.0862,1.1014,94.9380,0.1017,1.0752
CAMP_1034,India,Desktop,0.0919,1.0506,96.5220,0.1010,0.9672
CAMP_1068,Canada,Desktop,0.0901,1.0442,94.1210,0.1046,1.0961
CAMP_1077,Australia,Mobile,0.1035,1.0399,107.6380,0.1025,1.0283
CAMP_1042,India,Desktop,0.0883,0.9848,86.9430,0.1042,1.2014
CAMP_1049,UK,Tablet,0.1022,0.9808,100.2700,0.0963,0.9823
CAMP_1022,UK,Tablet,0.0968,0.9478,91.7470,0.0964,1.2116
CAMP_1049,UK,Desktop,0.0928,1.1412,105.8720,0.1058,0.8371
CAMP_1007,India,Tablet,0.0918,1.0506,96.4230,0.1007,0.8349
CAMP_1084,India,Desktop,0.0965,1.0269,99.0790,0.1011,1.0424
CAMP_1064,USA,Mobile,0.0918,1.0410,95.5420,0.1021,1.0096
CAMP_1054,UK,Desktop,0.0980,1.0380,101.7640,0.0999,0.9696
CAMP_1090,Germany,Tablet,0.0985,1.0901,107.3720,0.1002,0.9800
CAMP_1071,Australia,Mobile,0.1000,1.0191,101.9530,0.0955,0.8523
CAMP_1045,UK,Tablet,0.1122,1.0301,115.6080,0.0882,0.8973
CAMP_1067,Germany,Tablet,0.0975,1.0859,105.8390,0.1044,1.0014
CAMP_1018,India,Tablet,0.0978,0.9562,93.5160,0.0950,1.1201
CAMP_1089,India,Mobile,0.0998,0.9448,94.3020,0.0895,0.9345
CAMP_1069,India,Tablet,0.0828,1.1652,96.4420,0.1116,0.9549
CAMP_1012,Canada,Mobile,0.1034,0.9417,97.4010,0.1010,1.0658
CAMP_1067,Australia,Desktop,0.0954,0.9753,93.0680,0.0971,1.1388
CAMP_1003,UK,Mobile,0.0942,1.0338,97.4300,0.1014,0.8551
CAMP_1053,Canada,Desktop,0.0991,1.0242,101.5010,0.0970,1.1064
CAMP_1084,UK,Desktop,0.0937,1.0523,98.5650,0.1042,0.9056
CAMP_1064,Germany,Mobile,0.1001,1.0640,106.4710,0.0962,0.9252
CAMP_1070,Germany,Desktop,0.0984,0.9468,93.1650,0.0943,1.0447
CAMP_1020,UK,Desktop,0.1002,0.9523,95.3770,0.0943,0.9459
CAMP_1095,USA,Mobile,0.0977,1.0236,99.9810,0.0939,0.8624
CAMP_1034,Germany,Desktop,0.0919,1.0201,93.7160,0.1054,1.0499
CAMP_1065,UK,Tablet,0.0906,1.0237,92.7790,0.0967,1.1148
CAMP_1069,USA,Tablet,0.0970,0.9967,96.6340,0.1031,1.0129
CAMP_1024,UK,Mobile,0.1004,1.0270,103.0780,0.0928,1.0243
CAMP_1097,Canada,Tablet,0.0893,1.0968,98.0000,0.1129,1.0915
CAMP_1099,USA,Mobile,0.0858,1.0682,91.6500,0.1087,0.8898
CAMP_1042,Australia,Tablet,0.0882,1.1477,101.2580,0.1027,0.8213
CAMP_1047,USA,Desktop,0.0978,0.9846,96.2660,0.0926,0.9497
CAMP_1045,Australia,Desktop,0.0898,1.0449,93.8230,0.1014,1.1310
CAMP_1020,USA,Mobile,0.0967,1.0623,102.7630,0.1059,0.7872
CAMP_1046,Australia,Tablet,0.0938,1.0518,98.6430,0.0993,1.0384
CAMP_1024,Canada,Desktop,0.1038,0.9986,103.6930,0.1001,0.9445
CAMP_1020,USA,Tablet,0.0977,0.8693,84.8860,0.0944,1.2696
CAMP_1018,Canada,Tablet,0.0988,1.0090,99.7300,0.1004,0.9151
CAMP_1033,UK,Desktop,0.1028,0.9939,102.1470,0.0973,1.0172
CAMP_1067,Australia,Tablet,0.0978,1.0417,101.8810,0.1022,0.9793
CAMP_1051,USA,Mobile,0.0909,0.9241,84.0190,0.0932,1.1693
CAMP_1026,Germany,Desktop,0.0986,1.0336,101.8750,0.0974,1.0810
CAMP_1029,UK,Tablet,0.0990,1.0875,107.6440,0.0921,0.8520
CAMP_1088,UK,Mobile,0.0906,1.0202,92.4130,0.1012,1.0962
CAMP_1030,Germany,Tablet,0.0973,1.0057,97.8390,0.0925,0.9410
CAMP_1055,USA,Desktop,0.0916,1.1331,103.8150,0.1064,0.9426
CAMP_1053,Canada,Tablet,0.0926,1.0245,94.9030,0.1008,1.0015
CAMP_1044,UK,Desktop,0.0983,1.0024,98.5750,0.0996,1.2091
CAMP_1021,Canada,Mobile,0.0912,0.9717,88.6510,0.1035,0.9426
CAMP_1008,Canada,Tablet,0.1006,1.0295,103.5710,0.0928,1.0078
CAMP_1009,Germany,Mobile,0.0933,1.0398,96.9990,0.1042,1.0204
CAMP_1079,UK,Mobile,0.0984,1.0281,101.1700,0.0948,0.9586
CAMP_1036,Germany,Desktop,0.0921,1.0598,97.6520,0.0984,0.9886
CAMP_1067,Canada,Mobile,0.0937,1.0500,98.4000,0.1014,0.8941
CAMP_1088,Germany,Mobile,0.1022,0.9902,101.1880,0.0960,1.0063
CAMP_1073,UK,Desktop,0.0913,1.0287,93.9660,0.0977,0.9268
CAMP_1096,Canada,Tablet,0.0887,1.0859,96.3560,0.0995,0.9659
CAMP_1068,USA,Desktop,0.0878,1.1054,97.0970,0.1086,0.9791
CAMP_1070,India,Desktop,0.0976,1.0343,100.9180,0.0904,1.0140
